"[A]자치구별","자치구별","[B]감염병별","감염병별","[C]성별","성별","[Item]항목","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년",
"001021","관악구","002003","홍역","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002003","홍역","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002003","홍역","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002003","홍역","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002003","홍역","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002003","홍역","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002020","콜레라","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002020","콜레라","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002020","콜레라","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002020","콜레라","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002020","콜레라","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002020","콜레라","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002004","장티푸스","001001","발생","T001","법정감염병 발생현황","건","-","-","1","-","1",
"001021","관악구","002004","장티푸스","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002004","장티푸스","001001002","여","T001","법정감염병 발생현황","건","","","","-","1",
"001021","관악구","002004","장티푸스","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002004","장티푸스","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002004","장티푸스","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002005","파라티푸스","001001","발생","T001","법정감염병 발생현황","건","-","-","-","1","-",
"001021","관악구","002005","파라티푸스","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002005","파라티푸스","001001002","여","T001","법정감염병 발생현황","건","","","","1","-",
"001021","관악구","002005","파라티푸스","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002005","파라티푸스","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002005","파라티푸스","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002006","세균성이질","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002006","세균성이질","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002006","세균성이질","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002006","세균성이질","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002006","세균성이질","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002006","세균성이질","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002007","장출혈성대장균감염증","001001","발생","T001","법정감염병 발생현황","건","1","1","1","2","1",
"001021","관악구","002007","장출혈성대장균감염증","001001001","남","T001","법정감염병 발생현황","건","","","","1","-",
"001021","관악구","002007","장출혈성대장균감염증","001001002","여","T001","법정감염병 발생현황","건","","","","1","1",
"001021","관악구","002007","장출혈성대장균감염증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002007","장출혈성대장균감염증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002007","장출혈성대장균감염증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002008","A형간염","001001","발생","T001","법정감염병 발생현황","건","29","79","15","6","7",
"001021","관악구","002008","A형간염","001001001","남","T001","법정감염병 발생현황","건","","","","3","2",
"001021","관악구","002008","A형간염","001001002","여","T001","법정감염병 발생현황","건","","","","3","5",
"001021","관악구","002008","A형간염","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002008","A형간염","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002008","A형간염","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002009","백일해","001001","발생","T001","법정감염병 발생현황","건","-","1","-","2","122",
"001021","관악구","002009","백일해","001001001","남","T001","법정감염병 발생현황","건","","","","1","61",
"001021","관악구","002009","백일해","001001002","여","T001","법정감염병 발생현황","건","","","","1","61",
"001021","관악구","002009","백일해","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002009","백일해","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002009","백일해","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002010","유행성이하선염","001001","발생","T001","법정감염병 발생현황","건","53","41","38","45","32",
"001021","관악구","002010","유행성이하선염","001001001","남","T001","법정감염병 발생현황","건","","","","25","20",
"001021","관악구","002010","유행성이하선염","001001002","여","T001","법정감염병 발생현황","건","","","","20","12",
"001021","관악구","002010","유행성이하선염","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002010","유행성이하선염","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002010","유행성이하선염","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002021","코로나바이러스감염증-19","001001","발생","T001","법정감염병 발생현황","건","","","252079","51007","",
"001021","관악구","002021","코로나바이러스감염증-19","001001001","남","T001","법정감염병 발생현황","건","","","","...","",
"001021","관악구","002021","코로나바이러스감염증-19","001001002","여","T001","법정감염병 발생현황","건","","","","...","",
"001021","관악구","002021","코로나바이러스감염증-19","001002","사망","T001","법정감염병 발생현황","건","","","...","...","",
"001021","관악구","002021","코로나바이러스감염증-19","001002001","남","T001","법정감염병 발생현황","건","","","","...","",
"001021","관악구","002021","코로나바이러스감염증-19","001002002","여","T001","법정감염병 발생현황","건","","","","...","",
"001021","관악구","002017","풍진(선천성)","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002017","풍진(선천성)","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002017","풍진(선천성)","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002017","풍진(선천성)","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002017","풍진(선천성)","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
